timestamp,date,no2,voc,pm10,pm2.5,no2plume,voc plume,pm10 plume,pm2.5 plume,pm1 ,pm1 plume
1691182570,04-08-2023 20:56,13,76,26.191025,25.191025,12,6,26,50,15,37
1691182630,04-08-2023 20:57,13,76,26.82879,25.82879,12,6,27,52,17,42
1691182690,04-08-2023 20:58,13,75,24.548042,23.548042,12,6,25,47,13,33
1691182750,04-08-2023 20:59,13,73,25.430433,24.430433,12,6,25,49,13,34
1691182810,04-08-2023 21:00,12,74,26.396042,25.396042,11,6,26,51,16,41
1691182870,04-08-2023 21:01,12,78,28.456966,27.456966,11,6,28,55,18,46
1691182930,04-08-2023 21:02,12,77,25.29354,24.29354,11,6,25,49,15,38
1691182990,04-08-2023 21:03,12,79,30.904617,29.904617,11,6,31,60,20,49
1691183050,04-08-2023 21:04,12,77,26.072058,25.072058,11,6,26,50,19,47
1691183110,04-08-2023 21:05,12,76,24.73931,23.73931,11,6,25,47,16,41
1691183170,04-08-2023 21:06,13,79,23.99547,22.99547,12,6,24,46,16,41
1691183230,04-08-2023 21:07,13,81,23.977882,22.977882,12,6,24,46,15,37
1691183290,04-08-2023 21:08,13,83,32.4021,31.402102,12,7,32,63,21,53
1691183350,04-08-2023 21:09,13,80,25.656548,24.656548,12,6,26,49,19,48
1691183410,04-08-2023 21:10,13,78,31.378853,30.378853,12,6,31,61,21,52
1691183470,04-08-2023 21:11,13,75,31.747566,30.747566,12,6,32,61,19,49
1691183530,04-08-2023 21:12,14,76,27.894855,26.894855,13,6,28,54,17,42
1691183590,04-08-2023 21:13,13,78,33.186947,32.186947,12,6,33,64,23,57
1691183650,04-08-2023 21:14,13,79,29.881554,28.881554,12,6,30,58,18,46
1691183710,04-08-2023 21:15,13,79,33.559525,32.559525,12,6,34,65,22,56
1691183770,04-08-2023 21:16,13,77,34.384827,33.384827,12,6,34,67,22,55
1691183830,04-08-2023 21:17,13,74,25.210773,24.210773,12,6,25,48,16,40
1691183890,04-08-2023 21:18,15,72,29.381836,28.381836,14,6,29,57,20,49
1691183950,04-08-2023 21:19,13,74,30.923168,29.923168,12,6,31,60,21,52
1691184010,04-08-2023 21:20,14,76,26.374578,25.374578,13,6,26,51,19,48
1691184070,04-08-2023 21:21,14,76,30.934843,29.934843,13,6,31,60,20,49
1691184130,04-08-2023 21:22,14,74,26.380451,25.380451,13,6,26,51,16,41
1691184190,04-08-2023 21:23,13,75,28.381666,27.381666,12,6,28,55,18,45
1691184250,04-08-2023 21:24,14,73,33.85134,32.85134,13,6,34,66,23,58
1691184310,04-08-2023 21:25,15,73,32.617233,31.617231,14,6,33,63,21,52
1691184370,04-08-2023 21:26,15,75,33.13961,32.13961,14,6,33,64,21,53
1691184430,04-08-2023 21:27,15,74,29.49857,28.49857,0,6,29,57,18,46
1691184490,04-08-2023 21:28,15,75,28.513338,27.513338,14,6,29,55,18,44
1691184550,04-08-2023 21:29,14,74,25.629059,24.629059,13,6,26,49,17,43
1691184610,04-08-2023 21:30,15,74,29.611773,28.611773,14,6,30,57,20,50
1691184670,04-08-2023 21:31,14,76,36.490036,35.490036,13,6,36,71,25,62
1691184730,04-08-2023 21:32,13,77,27.030493,26.030493,12,6,27,52,19,47
1691184790,04-08-2023 21:33,13,79,29.994846,28.994846,12,6,30,58,19,48
1691184850,04-08-2023 21:34,13,79,32.65777,31.657768,12,6,33,63,21,53
1691184910,04-08-2023 21:35,13,78,32.47352,31.473518,12,6,32,63,21,52
1691184970,04-08-2023 21:36,14,75,41.10263,40.10263,13,6,41,80,28,71
1691185030,04-08-2023 21:37,14,75,32.66589,31.66589,0,6,33,63,22,54
1691185090,04-08-2023 21:38,14,76,39.652504,38.652504,13,6,40,77,27,66
1691185150,04-08-2023 21:39,14,78,,,13,6,0,0,,
1691185210,04-08-2023 21:40,14,76,35.59742,34.59742,13,6,36,69,22,55
1691185270,04-08-2023 21:41,13,76,40.941963,39.941963,12,6,41,80,30,74
1691185330,04-08-2023 21:42,13,74,33.380314,32.380314,12,6,33,65,25,62
1691185390,04-08-2023 21:43,14,74,35.131554,34.131554,13,0,35,68,23,59
1691185450,04-08-2023 21:44,14,73,33.433067,32.433067,13,6,33,65,22,54
1691185510,04-08-2023 21:45,15,73,33.645473,32.645473,14,6,34,65,22,55
1691185570,04-08-2023 21:46,14,75,34.173824,33.173824,13,6,34,66,24,59
1691185630,04-08-2023 21:47,14,76,33.59253,32.59253,0,6,34,65,23,59
1691185690,04-08-2023 21:48,14,77,39.42492,38.42492,13,6,39,77,27,68
1691185750,04-08-2023 21:49,14,76,37.031967,36.031967,13,6,37,72,26,64
1691185810,04-08-2023 21:50,14,74,36.068207,35.068207,13,6,36,70,24,59
1691185870,04-08-2023 21:51,15,72,35.6659,34.6659,14,6,36,69,23,57
1691185930,04-08-2023 21:52,15,73,38.76903,37.76903,14,6,39,76,25,64
1691185990,04-08-2023 21:53,15,77,35.059,34.059,14,6,35,68,22,56
1691186050,04-08-2023 21:54,15,76,38.00056,37.00056,14,6,38,74,26,66
1691186110,04-08-2023 21:55,15,76,40.045418,39.045418,14,6,40,78,27,68
1691186170,04-08-2023 21:56,15,74,40.390957,39.390957,14,6,40,79,28,70
1691186230,04-08-2023 21:57,16,73,42.242523,41.242523,0,6,42,82,30,74
1691186290,04-08-2023 21:58,17,74,43.789906,42.789906,16,6,44,86,31,78
1691186350,04-08-2023 21:59,17,75,41.601143,40.601143,16,6,42,81,29,72
1691186410,04-08-2023 22:00,17,76,42.372917,41.372917,16,6,42,83,29,72
1691186470,04-08-2023 22:01,17,75,37.416527,36.416527,16,6,37,73,25,62
1691186530,04-08-2023 22:02,17,74,38.38568,37.38568,16,6,38,75,25,62
1691186590,04-08-2023 22:03,17,73,37.345894,36.345894,16,6,37,73,26,64
1691186650,04-08-2023 22:04,17,70,36.336956,35.336956,16,6,36,71,25,63
1691186710,04-08-2023 22:05,18,72,36.185604,35.185604,17,6,36,70,26,64
1691186770,04-08-2023 22:06,17,72,42.90425,41.90425,16,6,43,84,30,75
1691186830,04-08-2023 22:07,20,76,32.25423,31.25423,19,6,32,63,20,51
1691186890,04-08-2023 22:08,20,74,37.598793,36.598793,19,6,38,73,25,63
1691186950,04-08-2023 22:09,19,72,36.211052,35.211052,18,6,36,70,24,61
1691187010,04-08-2023 22:10,20,72,37.697792,36.697792,19,6,38,73,25,63
1691187070,04-08-2023 22:11,20,72,37.31567,36.31567,19,6,37,73,25,63
1691187130,04-08-2023 22:12,20,74,38.59716,37.59716,19,6,39,75,27,68
1691187190,04-08-2023 22:13,21,74,40.43261,39.43261,19,6,40,79,27,68
1691187250,04-08-2023 22:14,20,73,34.62799,33.62799,19,6,35,67,22,55
1691187310,04-08-2023 22:15,19,75,42.531727,41.531727,18,6,43,83,30,76
1691187370,04-08-2023 22:16,20,72,39.02591,38.02591,19,6,39,76,27,66
1691187430,04-08-2023 22:17,22,74,40.9264,39.9264,21,6,41,80,28,71
1691187490,04-08-2023 22:18,22,70,42.5792,41.5792,20,6,43,83,30,74
1691187550,04-08-2023 22:19,22,73,36.74892,35.74892,22,6,37,71,23,58
1691187610,04-08-2023 22:20,22,74,41.693993,40.693993,22,6,42,81,29,72
1691187670,04-08-2023 22:21,22,73,43.26217,42.26217,22,6,43,85,32,79
1691187730,04-08-2023 22:22,22,72,35.673515,34.673515,20,6,36,69,25,62
1691187790,04-08-2023 22:23,22,71,36.277393,35.277393,22,6,36,71,25,61
1691187850,04-08-2023 22:24,23,71,41.084553,40.084553,23,6,41,80,28,70
1691187910,04-08-2023 22:25,23,71,41.40261,40.40261,23,6,41,81,29,74
1691187970,04-08-2023 22:26,22,71,35.33943,34.33943,20,6,35,69,23,56
1691188030,04-08-2023 22:27,22,73,36.88999,35.88999,22,6,37,72,24,60
1691188090,04-08-2023 22:28,22,73,36.001675,35.001675,22,6,36,70,23,58
1691188150,04-08-2023 22:29,23,70,36.3095,35.3095,23,6,36,71,27,66
1691188210,04-08-2023 22:30,22,70,43.241592,42.241592,22,6,43,84,29,74
1691188270,04-08-2023 22:31,22,71,40.28566,39.28566,22,6,40,79,27,68
1691188330,04-08-2023 22:32,23,72,37.108784,36.108784,23,6,37,72,25,63
1691188390,04-08-2023 22:33,22,73,39.71762,38.71762,22,6,40,77,27,67
1691188450,04-08-2023 22:34,23,72,32.164238,31.164238,23,6,32,62,19,48
1691188510,04-08-2023 22:35,23,68,37.04709,36.04709,23,5,37,72,26,64
1691188570,04-08-2023 22:36,22,67,42.75692,41.75692,22,5,43,84,31,77
1691188630,04-08-2023 22:37,23,67,39.208412,38.208412,23,5,39,76,26,64
1691188690,04-08-2023 22:38,23,69,40.085823,39.085823,23,6,40,78,27,68
1691188750,04-08-2023 22:39,23,69,36.227848,35.227848,23,6,36,70,24,61
1691188810,04-08-2023 22:40,23,70,33.453423,32.453423,23,6,33,65,21,53
1691188870,04-08-2023 22:41,23,68,36.036423,35.036423,23,5,36,70,23,57
1691188930,04-08-2023 22:42,23,66,39.68754,38.68754,23,5,40,77,26,66
1691188990,04-08-2023 22:43,23,66,35.343594,34.343594,23,5,35,69,22,54
1691189050,04-08-2023 22:44,23,67,43.018574,42.018574,23,5,43,84,30,74
1691189110,04-08-2023 22:45,23,69,35.62764,34.62764,23,6,36,69,24,59
1691189170,04-08-2023 22:46,23,71,35.365944,34.365944,23,6,35,69,22,55
1691189230,04-08-2023 22:47,23,70,42.477974,41.477974,23,6,42,83,29,73
1691189290,04-08-2023 22:48,23,67,31.17366,30.17366,23,5,31,60,20,49
1691189350,04-08-2023 22:49,23,66,39.17122,38.17122,23,5,39,76,26,66
1691189410,04-08-2023 22:50,24,67,36.772007,35.772007,24,5,37,72,24,60
1691189470,04-08-2023 22:51,24,67,34.052406,33.052406,24,5,34,66,22,55
1691189530,04-08-2023 22:52,23,69,36.94609,35.94609,23,6,37,72,25,62
1691189590,04-08-2023 22:53,24,69,31.427164,30.427164,24,6,31,61,18,45
1691189650,04-08-2023 22:54,23,69,35.420513,34.420513,23,6,35,69,23,56
1691189710,04-08-2023 22:55,23,67,38.11634,37.11634,23,5,38,74,26,66
1691189770,04-08-2023 22:56,24,67,36.180653,35.180653,24,5,36,70,25,62
1691189830,04-08-2023 22:57,24,68,32.37523,31.375229,24,5,32,63,20,49
1691189890,04-08-2023 22:58,24,69,36.13633,35.13633,24,6,36,70,24,60
1691189950,04-08-2023 22:59,24,69,34.454334,33.454334,24,6,34,67,22,56
1691190010,04-08-2023 23:00,24,71,38.535103,37.535103,24,6,39,75,25,64
1691190070,04-08-2023 23:01,23,69,40.685577,39.685577,23,6,41,79,28,71
1691190130,04-08-2023 23:02,24,67,35.951744,34.951744,24,5,36,70,24,59
1691190190,04-08-2023 23:03,24,67,39.762875,38.762875,24,5,40,78,27,67
1691190250,04-08-2023 23:04,24,68,36.674553,35.674553,24,5,37,71,24,60
1691190310,04-08-2023 23:05,24,70,38.67325,37.67325,24,6,39,75,26,64
1691190370,04-08-2023 23:06,24,69,34.366596,33.366596,24,6,34,67,24,60
1691190430,04-08-2023 23:07,23,67,35.162376,34.162376,23,5,35,68,22,56
1691190490,04-08-2023 23:08,23,66,39.573853,38.573853,23,5,40,77,27,67
1691190550,04-08-2023 23:09,24,68,41.59804,40.59804,24,5,42,81,30,74
1691190610,04-08-2023 23:10,24,69,37.54686,36.54686,24,6,38,73,26,64
1691190670,04-08-2023 23:11,24,71,38.520958,37.520958,24,6,39,75,26,64
1691190730,04-08-2023 23:12,23,71,42.002785,41.002785,23,6,42,82,29,72
1691190790,04-08-2023 23:13,23,70,35.0838,34.0838,23,6,35,68,23,58
1691190850,04-08-2023 23:14,23,67,34.93486,33.93486,23,5,35,68,22,54
1691190910,04-08-2023 23:15,24,66,36.61216,35.61216,24,5,37,71,25,63
1691190970,04-08-2023 23:16,24,67,42.4455,41.4455,24,5,42,83,30,75
1691191030,04-08-2023 23:17,24,69,39.006413,38.006413,24,6,39,76,28,69
1691191090,04-08-2023 23:18,24,70,36.335445,35.335445,24,6,36,71,25,63
1691191150,04-08-2023 23:19,23,71,48.501003,47.501003,23,6,49,95,36,91
1691191210,04-08-2023 23:20,23,68,34.848045,33.848045,23,5,35,68,23,57
1691191270,04-08-2023 23:21,23,66,39.186058,38.186058,23,5,39,76,27,69
1691191330,04-08-2023 23:22,25,66,41.248695,40.248695,25,5,41,80,28,70
1691191390,04-08-2023 23:23,24,67,32.850986,31.850986,24,5,33,64,21,53
1691191450,04-08-2023 23:24,23,70,39.57316,38.57316,23,6,40,77,27,68
1691191510,04-08-2023 23:25,23,73,33.296158,32.296158,23,6,33,65,20,51
1691191570,04-08-2023 23:26,23,69,39.102158,38.102158,23,6,39,76,27,68
1691191630,04-08-2023 23:27,22,69,36.25745,35.25745,22,6,36,71,25,63
1691191690,04-08-2023 23:28,22,68,37.779663,36.779663,22,5,38,74,25,62
1691191750,04-08-2023 23:29,22,70,41.962936,40.962936,21,6,42,82,30,74
1691191810,04-08-2023 23:30,22,73,38.509342,37.509342,21,6,39,75,26,66
1691191870,04-08-2023 23:31,22,74,41.3414,40.3414,22,6,41,81,29,72
1691191930,04-08-2023 23:32,22,75,36.081623,35.081623,20,6,36,70,24,60
1691191990,04-08-2023 23:33,22,73,38.950123,37.950123,20,6,39,76,26,64
1691192050,04-08-2023 23:34,22,72,38.60771,37.60771,22,6,39,75,27,67
1691192110,04-08-2023 23:35,22,70,37.280643,36.280643,21,6,37,73,25,61
1691192170,04-08-2023 23:36,23,72,36.00935,35.00935,23,6,36,70,24,60
1691192230,04-08-2023 23:37,22,73,41.898293,40.898293,22,6,42,82,30,74
1691192290,04-08-2023 23:38,22,72,38.955093,37.955093,20,6,39,76,26,64
1691192350,04-08-2023 23:39,22,71,38.67287,37.67287,22,6,39,75,26,66
1691192410,04-08-2023 23:40,22,70,37.122322,36.122322,21,6,37,72,25,62
1691192470,04-08-2023 23:41,22,68,38.080048,37.080048,22,5,38,74,26,64
1691192530,04-08-2023 23:42,23,70,41.856377,40.856377,23,6,42,82,30,75
1691192590,04-08-2023 23:43,23,70,41.084633,40.084633,23,6,41,80,29,73
1691192650,04-08-2023 23:44,22,70,40.27863,39.27863,22,6,40,79,28,69
1691192710,04-08-2023 23:45,22,71,36.042507,35.042507,20,6,36,70,23,58
1691192770,04-08-2023 23:46,23,67,45.15023,44.15023,23,5,45,88,32,81
1691192830,04-08-2023 23:47,23,67,39.499313,38.499313,0,5,39,77,27,68
1691192890,04-08-2023 23:48,23,67,45.593845,44.593845,23,5,46,89,32,80
1691192950,04-08-2023 23:49,23,68,42.870754,41.870754,23,5,43,84,30,76
1691193010,04-08-2023 23:50,23,69,41.362892,40.362892,23,6,41,81,28,69
1691193070,04-08-2023 23:51,22,71,45.49344,44.49344,22,6,45,89,32,81
1691193130,04-08-2023 23:52,23,70,37.25004,36.25004,23,6,37,73,24,59
1691193190,04-08-2023 23:53,23,68,41.850533,40.850533,23,5,42,82,29,72
1691193250,04-08-2023 23:54,22,67,41.797966,40.797966,22,5,42,82,29,72
1691193310,04-08-2023 23:55,23,69,40.645157,39.645157,23,6,41,79,28,71
1691193370,04-08-2023 23:56,23,71,42.196983,41.196983,23,6,42,82,29,72
1691193430,04-08-2023 23:57,23,73,42.992977,41.992977,0,6,43,84,31,77
1691193490,04-08-2023 23:58,23,72,37.678787,36.678787,23,6,38,73,25,63
1691193550,04-08-2023 23:59,23,71,43.76217,42.76217,23,6,44,86,31,77
